student_id,day_of_week,meal_time,meal_type,is_weekend,class_day,assignment_deadline,temperature,humidity,wind_speed,rain,air_quality,rising_time,sleeping_time,mess_duration
18.0,3.0,1.0,0.0,0.0,0.0,0.0,30.20658604384521,76.18381328847835,4.738953808119847,1.0,87.85291133575578,310.0,1387.0,24.613894773884773
196.0,2.0,1.0,0.0,0.0,1.0,0.0,29.82871016749184,67.33645146681296,4.696769075957132,0.0,99.31770194971311,443.0,1414.0,36.36217360223441
119.0,3.0,2.0,0.0,0.0,0.0,1.0,32.66711136683968,74.00399794795283,5.55422470394604,1.0,103.14217389006639,570.0,1390.0,31.161069781698846
111.0,4.0,2.0,0.0,0.0,0.0,1.0,28.567063252187985,47.44864628026605,4.87234531848181,0.0,88.7878472630538,446.0,1386.0,30.44384827108336
132.0,3.0,2.0,0.0,0.0,0.0,0.0,28.87109782522501,61.26523205018055,4.265441903134528,0.0,89.69983447288617,314.0,1390.0,28.38820724577379
169.0,5.0,1.0,1.0,1.0,1.0,0.0,28.764529893109028,61.31927966771957,4.545452281256556,1.0,95.62693445129928,487.0,1345.0,38.924952894230785
23.0,3.0,0.0,0.0,0.0,1.0,0.0,33.34882699126535,69.701968266853,3.7950643987719612,0.0,123.0718068663385,454.0,1351.0,26.931746986314216
68.0,6.0,0.0,1.0,1.0,0.0,1.0,31.587048899676326,60.56954440254898,4.974597549255075,0.0,79.59396905477054,324.0,1339.0,27.480995936816583
45.0,1.0,1.0,1.0,0.0,0.0,0.0,28.394049862297024,56.76569070450981,6.447035459921203,0.0,123.61281824904289,334.0,1422.0,21.863432770243485
14.0,4.0,1.0,1.0,0.0,0.0,1.0,36.921062750860834,58.21224916217094,5.676647939299281,1.0,128.88974977893002,574.0,1401.0,16.97668966252392
33.0,3.0,2.0,0.0,0.0,1.0,0.0,32.47717908884154,54.4938147339787,7.077677132919444,1.0,110.05489614981629,449.0,1335.0,17.53364589834961
188.0,3.0,2.0,0.0,0.0,1.0,1.0,34.10429544529144,48.31258971506874,2.372934643191834,1.0,89.57197816362495,376.0,1426.0,18.77239705249332
103.0,4.0,0.0,0.0,0.0,0.0,0.0,27.810177162293858,54.63276889916971,5.716110698081099,0.0,106.61702609231156,433.0,1410.0,27.25500719065668
109.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06119738757675,74.66540859278604,3.888419750486449,0.0,99.28348842587074,545.0,1436.0,20.816051275136772
58.0,1.0,0.0,1.0,0.0,0.0,1.0,28.89194066986031,57.981799030654514,5.319886140274509,1.0,101.28334251249348,467.0,1322.0,13.199470236809065
99.0,6.0,0.0,0.0,1.0,1.0,0.0,32.55778740988531,81.20568120430502,5.579418982898969,1.0,49.78329997197097,300.0,1419.0,29.78166490129864
89.0,5.0,2.0,1.0,1.0,1.0,0.0,24.633031761608986,57.0251779912615,6.311983738573947,1.0,79.38621197159063,341.0,1338.0,35.6905753550253
80.0,0.0,1.0,1.0,0.0,1.0,0.0,26.63712532438093,39.8124629341671,6.6019475065123965,1.0,133.60991260829294,347.0,1426.0,17.554267910504358
73.0,3.0,0.0,0.0,0.0,0.0,1.0,30.282372803367828,73.36920437564713,6.182565727060871,0.0,79.40667543441113,442.0,1418.0,10.45751804053361
5.0,0.0,0.0,1.0,0.0,0.0,1.0,30.18368282541052,60.74755323365632,4.602487361090137,0.0,93.68435247119659,490.0,1429.0,5.933833569984774
52.0,3.0,0.0,0.0,0.0,1.0,1.0,26.824168228412404,46.50423788448468,4.584786232094729,1.0,69.1932501375721,496.0,1438.0,8.031033167649884
31.0,6.0,0.0,1.0,1.0,1.0,1.0,29.7751321049718,64.85549295302135,6.389163047870596,0.0,116.22176679579182,485.0,1418.0,34.48883508372988
59.0,4.0,2.0,1.0,0.0,0.0,1.0,27.15632184819304,65.96441137581752,4.365714152310597,1.0,109.68515133188603,334.0,1374.0,27.668730518707864
102.0,5.0,0.0,1.0,1.0,0.0,1.0,28.509203924646066,58.17431025620459,4.010042207447986,1.0,99.29984779987528,509.0,1411.0,23.2025560489819
173.0,0.0,2.0,0.0,0.0,0.0,0.0,37.511388681806324,52.993473456554455,5.88264807701312,1.0,106.62970524043517,584.0,1344.0,30.708829294805398
174.0,6.0,0.0,1.0,1.0,0.0,1.0,27.594884872053083,49.40049921015283,4.985645533435851,1.0,97.39754740620226,320.0,1373.0,31.015239261029624
59.0,2.0,1.0,0.0,0.0,0.0,0.0,32.32627119926812,70.29457481598357,5.87231538002845,1.0,125.3073218606313,545.0,1428.0,32.43331832126587
1.0,6.0,2.0,0.0,1.0,1.0,1.0,31.61743235385045,69.78369937769772,3.7768030982788567,0.0,133.89023523396995,486.0,1400.0,41.37695368999508
190.0,2.0,2.0,0.0,0.0,1.0,1.0,29.544856699268312,72.18194711754256,6.057368305378225,0.0,91.34797786886469,415.0,1342.0,21.044259447248493
79.0,1.0,1.0,0.0,0.0,1.0,0.0,33.19551589714316,74.52616745486179,4.08367908092658,0.0,83.26158592407441,488.0,1351.0,25.94423178565457
82.0,4.0,1.0,1.0,0.0,0.0,0.0,24.97744290355829,53.28924573093456,4.870754742047482,0.0,96.37101861504966,388.0,1375.0,24.468314987343426
84.0,5.0,0.0,0.0,1.0,0.0,0.0,31.29436150198428,68.78195463753168,4.579886438423982,0.0,86.34435283157862,429.0,1323.0,19.90756067805681
69.0,5.0,0.0,0.0,1.0,1.0,1.0,30.435191237878144,55.42151613817511,4.840637767854093,1.0,122.62460183318026,564.0,1426.0,24.667339232790553
64.0,3.0,1.0,1.0,0.0,1.0,1.0,30.44825842052759,57.11607799699701,4.8800587263735276,1.0,114.80814244754474,431.0,1323.0,19.580090655969137
28.0,2.0,0.0,1.0,0.0,0.0,0.0,29.847872340403548,72.52842634427483,4.551775383699851,0.0,117.39871304896052,488.0,1361.0,25.575833870445067
146.0,0.0,2.0,0.0,0.0,1.0,0.0,30.111933523986483,55.0032467505202,5.647267486440488,1.0,62.82545257812658,492.0,1387.0,31.44205574358031
175.0,5.0,0.0,1.0,1.0,1.0,0.0,28.311923926679302,61.155979970637205,3.883595220049968,0.0,104.70776521096025,398.0,1381.0,23.371031143228763
22.0,5.0,0.0,0.0,1.0,1.0,1.0,23.7732359727644,59.13930307209107,4.849679539728128,0.0,93.46607573627271,593.0,1333.0,29.544799146140654
56.0,5.0,2.0,0.0,1.0,0.0,0.0,31.37817124898356,64.85001291523228,4.532177817167734,0.0,134.19656372153997,315.0,1427.0,39.156389109013645
54.0,2.0,0.0,1.0,0.0,1.0,1.0,28.975236235473815,60.01734356742451,5.087153940382175,1.0,149.78922162521388,505.0,1397.0,25.68260372645051
178.0,1.0,1.0,0.0,0.0,0.0,0.0,26.208875118062995,64.77943877333907,6.018812079700944,0.0,80.12274650330293,357.0,1389.0,27.10095771447496
134.0,2.0,1.0,0.0,0.0,0.0,0.0,32.704653769724295,70.6014770520266,5.033725391762127,1.0,137.66164506139467,396.0,1399.0,24.775534849387316
154.0,5.0,0.0,0.0,1.0,0.0,0.0,30.54750309179764,56.19592742589154,4.669021826386395,0.0,133.25997873988206,331.0,1350.0,31.05273381720574
135.0,1.0,2.0,0.0,0.0,0.0,0.0,33.10826295313877,45.77025074738327,4.029875739620357,1.0,92.04884469016557,457.0,1419.0,22.149883534602317
115.0,0.0,1.0,0.0,0.0,0.0,1.0,30.947560349842366,67.2152902945719,5.107315914661961,1.0,80.29611194425304,454.0,1347.0,27.024711646090598
187.0,0.0,1.0,1.0,0.0,1.0,1.0,30.999036141348775,36.55029616918134,3.6848322575718093,1.0,92.39802872979355,577.0,1382.0,25.564350703842486
176.0,0.0,0.0,0.0,0.0,0.0,1.0,30.71544243409179,62.148957538382206,3.592957786457575,1.0,89.27655666752021,528.0,1376.0,13.679811190027994
62.0,1.0,0.0,1.0,0.0,0.0,1.0,30.958574012348866,76.53617268492285,5.139887232839127,0.0,119.92236429822258,573.0,1361.0,9.513158405144667
132.0,0.0,0.0,1.0,0.0,0.0,1.0,25.569225217404295,76.71582950744397,6.759697192334311,1.0,69.34598880220139,318.0,1409.0,14.018596743060316
154.0,3.0,1.0,1.0,0.0,1.0,1.0,33.32536996932847,64.18098605437235,3.1892023994403655,1.0,109.66126718522648,476.0,1375.0,16.00029746649033
99.0,6.0,1.0,1.0,1.0,1.0,1.0,24.27599358863008,61.59647769407903,5.5714083877187806,1.0,88.66865610942062,428.0,1368.0,30.27527310993481
118.0,0.0,1.0,1.0,0.0,1.0,1.0,26.909531599609217,84.00744969459319,4.611255174794218,0.0,147.03204106748905,532.0,1397.0,12.923664040379062
26.0,6.0,0.0,0.0,1.0,0.0,1.0,30.655602127232836,51.15841520056232,2.4115833677958003,1.0,100.84704261534864,377.0,1407.0,27.74607591250023
26.0,5.0,1.0,0.0,1.0,1.0,1.0,32.88091438884441,64.62483624066854,3.820630878367383,0.0,103.44508772822076,345.0,1322.0,39.539043944906396
16.0,3.0,1.0,0.0,0.0,1.0,1.0,29.78237303029428,54.28625747582723,5.196563547642464,1.0,107.23571524523477,350.0,1423.0,25.42214788692198
6.0,6.0,2.0,1.0,1.0,0.0,0.0,30.29091053028255,58.5571205736326,4.6710559146426975,1.0,107.18605160171509,368.0,1342.0,38.31551006018868
198.0,2.0,0.0,0.0,0.0,1.0,0.0,30.766916925399492,66.81185650124114,5.502019270996865,1.0,108.21064028818503,334.0,1438.0,24.401425394918903
14.0,5.0,2.0,1.0,1.0,1.0,1.0,24.931627985054416,61.93320324754466,4.632929594018328,0.0,85.90355658004034,556.0,1331.0,40.16537492299258
197.0,0.0,1.0,0.0,0.0,1.0,1.0,33.03554125091824,65.06240989305925,6.447305699391807,1.0,96.93023936062065,439.0,1392.0,9.700975062958388
139.0,1.0,1.0,1.0,0.0,0.0,1.0,31.65944746913763,54.517997018332274,6.9234457948249535,1.0,84.50770059962836,541.0,1404.0,18.24187416069538
20.0,5.0,2.0,1.0,1.0,0.0,0.0,30.886289435165345,70.08902055390527,4.0475647692095995,1.0,99.40516691689233,343.0,1393.0,37.26944498630715
122.0,6.0,1.0,1.0,1.0,0.0,0.0,29.681641453292006,77.04651005928136,7.390766164767724,1.0,107.54184187484952,338.0,1407.0,42.49097643457574
96.0,3.0,0.0,1.0,0.0,1.0,1.0,29.609080225952663,60.22630852676869,3.5944369461437136,1.0,103.29215690616311,324.0,1394.0,14.791314338117607
57.0,6.0,1.0,1.0,1.0,1.0,1.0,34.42548404222006,52.113853022373696,5.6702116556333095,1.0,101.43526861430104,317.0,1366.0,27.411537135653926
114.0,2.0,2.0,0.0,0.0,1.0,1.0,29.73572626791278,47.64719505233725,3.8778467621190025,0.0,94.23655707690266,476.0,1330.0,27.063913764119633
164.0,1.0,1.0,0.0,0.0,0.0,0.0,26.80733546899348,69.95211222477398,4.271347585679823,0.0,142.96965698297552,578.0,1373.0,20.249321235582464
112.0,1.0,0.0,0.0,0.0,1.0,1.0,29.403944661153112,58.173379601362996,4.563758229883184,0.0,103.85120469065252,549.0,1395.0,20.723798057261487
108.0,1.0,2.0,1.0,0.0,1.0,0.0,31.271050798881465,67.83964247889247,4.5853842502230275,0.0,118.88012285322982,553.0,1379.0,27.68823738103339
74.0,4.0,0.0,1.0,0.0,0.0,0.0,31.23434498276577,56.038539100626785,4.232488353232564,1.0,140.9914985724908,554.0,1334.0,18.570608519032625
198.0,3.0,0.0,0.0,0.0,1.0,0.0,30.94365651161031,61.38645894711803,4.987356187658221,0.0,102.52001038088135,536.0,1432.0,18.549812801968137
68.0,4.0,2.0,1.0,0.0,1.0,0.0,28.915102429148522,73.11167497802624,4.775681029121896,1.0,100.12928374395194,543.0,1373.0,27.21322508172306
197.0,3.0,2.0,1.0,0.0,1.0,1.0,26.704138724466564,74.20504287271064,4.886519354117858,0.0,104.43116947248421,370.0,1375.0,28.349357273793302
171.0,2.0,1.0,0.0,0.0,0.0,1.0,30.604632005398265,51.3696509291701,3.377066997318762,1.0,80.39185180403925,303.0,1414.0,14.553250017072504
98.0,1.0,0.0,1.0,0.0,0.0,0.0,32.9517680442922,63.94071710113464,5.294341187618399,0.0,133.30618092120181,525.0,1424.0,18.511787134892852
178.0,6.0,0.0,0.0,1.0,1.0,1.0,37.71321046988862,51.175409517677515,3.5764293578188724,1.0,76.83428007267992,473.0,1361.0,16.592114501162797
90.0,5.0,2.0,0.0,1.0,1.0,1.0,31.908466455118308,43.76466615601594,5.119296705022017,1.0,98.6608019340572,546.0,1414.0,43.31038370507334
98.0,2.0,2.0,0.0,0.0,1.0,0.0,30.158326548893466,66.18886298023153,6.638359732270941,0.0,91.00649853707552,494.0,1405.0,38.659497336815015
114.0,0.0,1.0,0.0,0.0,1.0,0.0,27.147413143599934,58.211448784916925,4.686258722645709,1.0,108.40306587972572,383.0,1398.0,22.278182092454525
145.0,4.0,2.0,1.0,0.0,0.0,0.0,32.79402276954901,71.94160182524458,6.5653726745846495,1.0,92.14115996387191,318.0,1428.0,26.394749852385054
172.0,3.0,2.0,0.0,0.0,1.0,0.0,29.47386463230393,64.91505647246784,4.990711438432184,0.0,106.13962145372476,530.0,1388.0,21.846591095378415
149.0,2.0,2.0,1.0,0.0,0.0,1.0,29.00735959685011,61.11183143357245,5.377464719053986,1.0,90.42482856956623,595.0,1357.0,26.797378987735627
147.0,2.0,2.0,1.0,0.0,1.0,0.0,30.75577608992725,51.07230474142831,6.392164005221382,1.0,106.5253956585676,407.0,1329.0,34.481419800653036
21.0,6.0,1.0,1.0,1.0,0.0,1.0,30.063504433244578,60.1087875820223,5.561067084025916,1.0,119.45548793250032,304.0,1439.0,30.58929326123774
175.0,4.0,1.0,1.0,0.0,0.0,0.0,31.661868141246828,68.57818841534787,6.232921095047247,0.0,106.73985821788808,532.0,1359.0,23.97385808722095
55.0,5.0,0.0,1.0,1.0,1.0,1.0,26.48053032290168,57.43659321627508,4.461952241509861,0.0,84.52549640980808,386.0,1392.0,32.69032718052735
66.0,0.0,0.0,0.0,0.0,0.0,1.0,30.136474428992255,65.58336423211705,6.856647436561955,0.0,90.3646805781305,545.0,1390.0,5.0
153.0,4.0,1.0,0.0,0.0,1.0,1.0,32.5343231273451,54.82413947533726,4.701740512685092,0.0,105.53163011182097,567.0,1401.0,20.04278040412175
88.0,0.0,1.0,0.0,0.0,0.0,0.0,25.31089708028624,48.2054033549222,6.435087399222235,1.0,93.05395422084314,487.0,1354.0,15.790511135210712
177.0,3.0,0.0,0.0,0.0,0.0,1.0,32.67620279919516,61.64294765370569,7.1962231421528,1.0,119.44181637512922,381.0,1363.0,21.517167207578687
162.0,5.0,2.0,0.0,1.0,1.0,1.0,28.822434885213603,53.9086523078619,6.638791931333926,1.0,112.20117535112406,554.0,1370.0,38.79757443743054
156.0,3.0,0.0,1.0,0.0,1.0,0.0,29.124724103224388,54.56407076276343,4.2379047150543485,1.0,97.35726822196905,300.0,1326.0,17.381343486142892
140.0,0.0,2.0,1.0,0.0,0.0,1.0,28.20468725825686,50.33412109014685,4.931876574832047,1.0,107.27941261705476,407.0,1336.0,28.895149338150645
119.0,6.0,2.0,1.0,1.0,1.0,1.0,26.668722752242672,75.0913101340455,5.605606232631313,1.0,132.1309477257667,477.0,1420.0,30.512166574998165
3.0,1.0,2.0,1.0,0.0,1.0,1.0,25.444639023098723,59.10761333457578,5.539654595253964,1.0,92.9697639620144,530.0,1407.0,21.273382581464546
137.0,4.0,1.0,0.0,0.0,0.0,0.0,27.96080031719886,57.756178901086635,6.021101572906108,1.0,77.25642448394879,407.0,1408.0,20.535852013409603
78.0,4.0,1.0,0.0,0.0,0.0,1.0,26.617511703140885,71.2790899325357,5.154493665595251,0.0,93.26894820243653,376.0,1371.0,16.90951688525806
22.0,2.0,1.0,0.0,0.0,0.0,0.0,28.430828279884242,62.606278576000264,5.298654448259491,1.0,118.6386908463262,338.0,1332.0,30.48326134383048
181.0,0.0,0.0,0.0,0.0,1.0,0.0,31.266325780469717,75.56881836546692,4.799525390842121,0.0,64.659792699889,517.0,1330.0,15.976006257125572
116.0,1.0,1.0,1.0,0.0,0.0,1.0,31.646551277426486,59.52316864758773,4.555500971789795,0.0,81.19202167031294,319.0,1376.0,17.1961954651007
153.0,1.0,1.0,1.0,0.0,0.0,0.0,28.19110529954352,63.17908384095675,5.6494304662030626,1.0,111.63557919437778,388.0,1398.0,30.175644580883663
52.0,4.0,0.0,0.0,0.0,1.0,1.0,31.33669374383247,54.74369066014616,5.032407013340136,1.0,62.07155247880655,378.0,1361.0,14.962085560394792
87.0,2.0,1.0,0.0,0.0,1.0,1.0,28.93632891390897,86.31440405426517,7.063247004351908,1.0,105.98110149642086,391.0,1372.0,21.901955269489505
94.0,4.0,2.0,1.0,0.0,0.0,0.0,28.253078616206455,57.107723218462866,3.5311324351340074,0.0,86.2744172848983,525.0,1372.0,22.836643551301737
48.0,6.0,1.0,0.0,1.0,0.0,0.0,29.285186886581243,47.5895787879636,6.458639448503106,0.0,96.36727071405849,310.0,1416.0,32.68521948695764
66.0,5.0,1.0,0.0,1.0,1.0,0.0,25.823171457432288,67.52324893027436,5.358889759946853,0.0,107.04580888332573,402.0,1320.0,30.641146559792112
84.0,0.0,2.0,0.0,0.0,0.0,0.0,33.610609745720076,63.43233798400075,4.884305793891463,1.0,122.79225881146888,488.0,1350.0,23.05200418283217
49.0,5.0,0.0,0.0,1.0,1.0,1.0,33.12274224842212,56.491505699235255,2.7816522399489187,1.0,111.46945973890412,529.0,1427.0,28.64117914544224
15.0,1.0,0.0,0.0,0.0,1.0,0.0,29.98613493328943,63.70807185541686,5.390220784318479,1.0,112.17169290700356,485.0,1381.0,25.867211383162225
117.0,2.0,0.0,0.0,0.0,1.0,1.0,29.182365835914574,65.51885971822153,5.680230208417629,1.0,149.2842488199844,548.0,1412.0,16.633822388307543
94.0,0.0,2.0,1.0,0.0,1.0,0.0,31.92271594138136,63.943965241828415,4.60314295508468,0.0,75.06443504324271,531.0,1412.0,36.33825755593987
73.0,0.0,0.0,0.0,0.0,0.0,0.0,30.86618400902951,67.47072843846553,6.398591004626105,1.0,119.62242376025029,341.0,1326.0,25.658190598341562
27.0,1.0,0.0,1.0,0.0,1.0,1.0,32.55023799725266,64.176807522394,5.107444374340893,1.0,107.7474296126598,452.0,1373.0,19.908904734779014
53.0,1.0,1.0,1.0,0.0,1.0,1.0,25.06222846066195,70.674169530324,5.553699925256848,1.0,112.75438994363833,511.0,1384.0,22.249501147046963
129.0,0.0,0.0,0.0,0.0,1.0,0.0,26.416431180701895,62.85803286794733,4.154846041573841,1.0,111.06777966148853,323.0,1393.0,20.019403083402036
182.0,2.0,0.0,0.0,0.0,1.0,0.0,34.866524756609564,68.56702480242555,6.677377087805489,0.0,117.63169968777127,374.0,1401.0,19.929396390332837
41.0,1.0,2.0,1.0,0.0,1.0,0.0,29.523979483562243,72.52367096660775,5.553768462815432,0.0,92.95151489872545,475.0,1398.0,32.44396657763324
117.0,3.0,1.0,1.0,0.0,1.0,1.0,26.20286204349123,33.2975400257319,6.802511859074755,0.0,88.5332032156811,516.0,1399.0,18.617551222066236
65.0,1.0,2.0,0.0,0.0,1.0,0.0,31.04502521773838,51.021699335743705,4.512294627051255,0.0,121.48666009540487,321.0,1385.0,35.90064086870764
39.0,6.0,2.0,0.0,1.0,1.0,1.0,33.43287920567982,69.72617642707742,4.889464402992318,0.0,95.44741477030395,348.0,1420.0,29.561590617311634
142.0,1.0,1.0,0.0,0.0,0.0,0.0,28.587829775388446,56.500541654851595,4.665847618545667,0.0,111.49737739676767,510.0,1420.0,23.93081288431029
14.0,4.0,2.0,0.0,0.0,1.0,0.0,33.93831935397018,51.145091134121515,5.161888186240256,1.0,107.40423779883481,399.0,1337.0,32.92157083217655
185.0,0.0,1.0,0.0,0.0,0.0,1.0,27.123071269396657,68.72918347333287,6.44985351977335,0.0,71.47755262477648,471.0,1422.0,23.496152903600702
62.0,2.0,1.0,1.0,0.0,1.0,1.0,26.350022362419445,67.91859310388068,4.429359569799887,0.0,134.61703091739946,351.0,1356.0,15.825248158561612
133.0,3.0,1.0,1.0,0.0,0.0,0.0,28.478556771683515,58.198264434649204,5.160316428786996,1.0,134.57363151628613,503.0,1348.0,22.755980994186093
154.0,5.0,0.0,1.0,1.0,1.0,0.0,33.49598225340648,48.23037887230032,6.820543907941816,0.0,108.08670955261218,330.0,1427.0,25.438525184086235
96.0,6.0,1.0,1.0,1.0,0.0,1.0,27.802416948518182,59.71717351292888,5.1671070031402255,0.0,100.76788016477302,461.0,1420.0,24.566690044855402
67.0,5.0,2.0,0.0,1.0,0.0,1.0,30.00029706555546,69.64415005616203,5.362542570136439,1.0,108.43560148501741,597.0,1395.0,41.550959540404484
11.0,0.0,1.0,0.0,0.0,1.0,1.0,31.143503122471802,49.60913357070625,5.071105569293926,0.0,95.33747488747487,486.0,1413.0,23.431767775072665
8.0,3.0,1.0,1.0,0.0,0.0,0.0,27.48332197792279,57.343781782194625,6.036515583504435,0.0,103.0786038619801,326.0,1381.0,27.59518039024813
146.0,2.0,0.0,0.0,0.0,0.0,1.0,32.54129260972194,56.08828624190162,4.986202590076161,0.0,78.43502283217548,368.35736507429505,1401.3884331534584,8.44158624766608
20.0,4.0,1.0,1.0,0.0,1.0,0.0,30.357446271684484,59.8989215165337,7.0967710223681815,0.0,111.6096003932542,365.75825427647635,1429.4777535700268,32.75124836386083
84.0,6.0,0.0,1.0,1.0,0.0,1.0,26.611567965176587,68.70727864680089,6.486100382128466,0.0,90.24312501975795,456.65786806314475,1353.5392098414675,21.165233805587846
162.0,0.0,1.0,0.0,0.0,0.0,1.0,28.758850770871344,61.11762776824877,7.936641759040011,1.0,108.67835047674525,491.4468544138785,1392.270646562717,20.2488684359048
154.0,3.0,1.0,1.0,0.0,1.0,1.0,34.978679606507,66.05024809803965,3.309131272365014,1.0,112.09281715197758,466.0155914712328,1391.2325669052805,16.00029746649033
118.0,1.0,2.0,1.0,0.0,1.0,1.0,28.378506318007275,78.17134674389864,4.595723426797071,0.0,71.34526110344743,473.9311465605803,1390.954450824416,22.859424195170437
53.0,1.0,1.0,1.0,0.0,1.0,1.0,24.693609094876248,73.09530878014405,6.113543814533538,1.0,114.1696557549316,507.60688812861844,1383.5866279519082,22.249501147046963
94.0,4.0,2.0,1.0,0.0,0.0,0.0,27.830868690588655,59.22717750020723,4.090223943709361,0.0,92.26763032987563,508.7899171542366,1365.0217071174611,22.836643551301737
195.0,4.0,0.0,1.0,0.0,0.0,0.0,31.932351655297587,71.7498228113265,5.43509224351271,1.0,85.70065147534261,355.7131856513716,1371.1178704900267,21.205242385540824
13.0,4.0,0.0,0.0,0.0,0.0,1.0,26.2167607395121,67.25427904084599,5.501251672829258,1.0,99.02159651958232,588.6313379495947,1376.2271129929618,14.9824600399573
195.0,4.0,0.0,0.0,0.0,1.0,1.0,29.350343162237163,58.147397036824536,5.597810582680821,1.0,101.83005680816534,404.26994169069377,1418.4448155719995,15.22796082235025
14.0,0.0,2.0,0.0,0.0,1.0,1.0,27.883091802140367,65.39023330339431,2.7683236662697635,0.0,93.09589842911237,433.47873762906096,1427.5494271619134,24.697397388468456
111.0,1.0,1.0,1.0,0.0,1.0,1.0,32.21075727902841,57.761399080358565,5.524438261346947,1.0,74.72486823532238,354.82338782059657,1364.4657700357338,27.506668259777435
169.0,1.0,0.0,1.0,0.0,1.0,0.0,31.066157555083677,73.23449497612124,6.454480645598768,1.0,95.56742838320773,508.99424980470667,1386.299277903321,23.65181095166973
15.0,6.0,0.0,0.0,1.0,1.0,0.0,27.150884536874074,84.6003364629797,5.343235079899553,0.0,85.93631314734169,384.3192998741135,1421.5040436259324,27.095609329882425
5.0,2.0,1.0,1.0,0.0,1.0,1.0,33.93451785828279,59.3788341816458,7.3133175255251,1.0,106.66857749320194,534.8917835063779,1339.2022325062549,20.66770452391141
162.0,1.0,1.0,1.0,0.0,1.0,0.0,28.821603673308804,72.76210903557921,4.414872266553134,1.0,105.58017960851237,564.4752081410976,1376.0908298260442,31.710442521529576
160.0,1.0,0.0,0.0,0.0,0.0,0.0,28.66187238102244,70.13984310349824,6.336166092585762,1.0,109.77517505931584,352.07903959778605,1417.9732755955088,16.490932787362
65.0,2.0,1.0,0.0,0.0,1.0,1.0,33.44183207048438,53.881878037322295,5.397588692593223,0.0,104.86243553800051,597.3255036344033,1370.201149879373,17.80870441310719
182.0,4.0,0.0,1.0,0.0,0.0,0.0,33.02872720862508,49.488887016288544,4.750851974334779,1.0,105.7160565412589,415.32433728710316,1353.3193224569432,22.873506308326743
136.0,3.0,1.0,1.0,0.0,1.0,1.0,28.661582829651522,47.81413503163568,4.683337443691029,0.0,66.73123614407824,434.45561373709035,1397.0691572013632,24.75211919093025
33.0,2.0,0.0,1.0,0.0,1.0,0.0,31.48658032179373,55.94457136136981,4.649604214001663,0.0,81.98890117639354,337.44500551632893,1342.749719232304,19.929814453284443
196.0,6.0,2.0,0.0,1.0,0.0,1.0,27.758281661358424,74.56048639985494,6.4739184931978455,1.0,114.47950842392727,552.5562682279487,1329.1783304951507,38.30711392041673
105.0,6.0,2.0,0.0,1.0,1.0,1.0,36.378093972405544,48.812612413182016,6.648397085607248,0.0,137.61580390283328,466.5168921248456,1318.447658252524,30.942551611332377
72.0,4.0,1.0,1.0,0.0,1.0,1.0,24.008788806751365,67.1017507911547,2.6876065735255814,0.0,88.87343506042932,316.78040084933855,1333.938558325346,24.583142330787645
103.0,3.0,2.0,1.0,0.0,0.0,0.0,28.564379226444817,57.387330958596976,4.496148622957949,0.0,98.63393795811051,515.5022885824746,1370.8788940221255,33.875777470173915
9.0,0.0,1.0,1.0,0.0,0.0,1.0,37.19097444822944,70.47772972840173,5.0766080682502315,0.0,79.39975856442658,512.9278432251556,1359.4213384078566,14.660985392104035
158.0,0.0,1.0,0.0,0.0,0.0,0.0,31.67981375903671,78.34389857994148,4.6019982278042875,0.0,95.61676817075042,465.1953536481246,1417.9411191101508,20.976065416698376
173.0,5.0,0.0,1.0,1.0,1.0,0.0,31.1264885710625,68.64938767698908,4.809930520172803,0.0,93.81841112928969,446.49836832963297,1422.9896122813336,29.31776268322914
49.0,5.0,0.0,0.0,1.0,1.0,1.0,32.83632165343956,56.278395175596906,2.890702680171936,1.0,112.16173315378408,524.9160367046395,1411.9203222062924,28.64117914544224
157.0,4.0,0.0,0.0,0.0,1.0,1.0,31.590348672664497,50.65995287641693,5.901982327478731,0.0,112.36002993902437,416.2312691510158,1370.8884954983562,20.543941912376823
99.0,2.0,1.0,0.0,0.0,1.0,0.0,30.035371132940316,66.9910517806133,5.336158243344425,0.0,105.51687624395692,311.7509003757692,1359.8223247545604,20.80529373959849
119.0,1.0,0.0,0.0,0.0,1.0,1.0,33.792925036703885,77.42519209323814,5.471060433903214,0.0,105.48544526236219,364.94333173684055,1419.4721282495575,13.124018098380315
58.0,4.0,0.0,1.0,0.0,0.0,1.0,27.613833022766887,57.40505883501392,4.533253063230996,0.0,96.15758688847451,585.0652863631227,1373.7408191400623,11.287965814404139
51.0,0.0,1.0,0.0,0.0,1.0,1.0,36.28451472633464,56.48932700530654,5.434749408540223,1.0,152.49177443731472,439.7907818927327,1361.904122360964,22.61976333553897
22.0,5.0,0.0,0.0,1.0,1.0,1.0,25.436277618220696,56.1179697680518,4.813066377291195,0.0,95.76915427410921,598.3555412834995,1327.9412310787561,29.544799146140654
165.0,3.0,2.0,0.0,0.0,1.0,0.0,31.727232737641074,36.963731437016136,4.0398790935681985,0.0,106.62441126527544,467.5068199488358,1343.1675481783848,34.517403542703406
15.0,6.0,0.0,0.0,1.0,1.0,0.0,27.26893688480815,80.262316312534,4.862150287815527,0.0,78.64659671520695,398.5895214829813,1425.5538336538534,27.095609329882425
